Panc1	BXPC3	MIAPaCa2	HS766T	HPAFII	AVG	MULT	ID	name	Index
-0.313469143	-0.313469143	-0.313469143	-3.502371925	-3.502371925	-1.589030256	0.377840857	645307	HS-GAG degradation	1699
-0.314760853	-0.314760853	-0.314760853	-0.314760853	-0.314760853	-0.314760853	0.003089609	105891	Formation of transcription-coupled NER (TC-NER) repair complex	322
-0.314760853	-0.314760853	-0.314760853	-0.314760853	-0.314760853	-0.314760853	0.003089609	105892	Dual incision reaction in TC-NER	323
-0.314856933	-0.314856933	-0.314856933	-0.314856933	-0.314856933	-0.314856933	0.003094328	106244	Prefoldin mediated transfer of substrate to CCT/TriC	548
-0.315974878	-0.315974878	-0.315974878	-0.315974878	-0.315974878	-0.315974878	0.003149653	187192	Transferrin endocytosis and recycling	1224
-0.316008184	-0.316008184	-3.490374672	-3.490374672	-0.316008184	-1.585754779	0.384449311	138002	E-cadherin signaling in keratinocytes	917
-0.316297056	-0.316297056	-0.316297056	-0.316297056	-0.316297056	-0.316297056	0.003165744	105649	Extrinsic Pathway for Apoptosis	175
-0.316297056	-0.316297056	-0.316297056	-0.316297056	-0.316297056	-0.316297056	0.003165744	105650	Death Receptor Signalling	176
-0.316418639	-0.316418639	-0.316418639	-0.316418639	-0.316418639	-0.316418639	0.003171833	198828	Hypertrophy Model	1329
-0.317595698	-0.317595698	-0.317595698	-0.317595698	-0.317595698	-0.317595698	0.003231269	106170	Amino acid transport across the plasma membrane	511
-0.317984928	-0.317984928	-0.317984928	-0.317984928	-0.317984928	-0.317984928	0.003251118	82992	Linoleic acid metabolism	48
-0.318187691	-0.318187691	-0.318187691	-0.318187691	-0.318187691	-0.318187691	0.003261496	187202	Platelet calcium homeostasis	1234
-0.31922754	-0.31922754	-0.31922754	-0.31922754	-0.31922754	-0.31922754	0.003315139	82978	Other types of O-glycan biosynthesis	36
-0.319638988	-0.319638988	-0.319638988	-0.319638988	-0.319638988	-0.319638988	0.003336558	106541	Extension of Telomeres	738
-0.319827607	-0.319827607	-0.319827607	-0.319827607	-0.319827607	-0.319827607	0.003346415	161063	Thrombin signalling through proteinase activated receptors (PARs)	1147
-0.319892531	-0.319892531	-0.319892531	-0.319892531	-0.319892531	-0.319892531	0.003349812	530763	Prolactin receptor signaling	1566
-0.320290646	-0.320290646	-0.320290646	-0.320290646	-0.320290646	-0.320290646	0.003370709	771578	FCGR activation	1846
-0.321175429	-0.321175429	-0.321175429	-0.321175429	-0.321175429	-0.321175429	0.003417524	920968	IL17 signaling pathway	1987
-0.321461298	-0.321461298	-0.321461298	-0.321461298	-0.321461298	-0.321461298	0.00343276	138049	PDGFR-alpha signaling pathway	959
-0.322294993	-0.322294993	-0.322294993	-0.322294993	-0.322294993	-0.322294993	0.003477505	160994	Deadenylation of mRNA	1087
-0.322700489	-0.322700489	-0.322700489	-0.322700489	-0.322700489	-0.322700489	0.003499437	576266	Pre-NOTCH Transcription and Translation	1641
-0.322788721	-0.322788721	-0.322788721	-0.322788721	-0.322788721	-0.322788721	0.003504223	83043	Base excision repair	82
-0.323295923	-0.323295923	-0.323295923	-0.323295923	-0.323295923	-0.323295923	0.003531841	119547	Lysosome Vesicle Biogenesis	799
-0.323511678	-3.387069236	-0.323511678	-0.323511678	-0.323511678	-0.93622319	0.037100855	198916	Oxidative Stress	1414
-0.323515229	-0.323515229	-3.413441008	-0.323515229	-3.413441008	-1.559485541	0.39451997	366224	Inwardly rectifying K+ channels	1449
-0.323792707	-0.323792707	-0.323792707	-3.419325278	-3.419325278	-1.562005735	0.396900843	645305	A tetrasaccharide linker sequence is required for GAG synthesis	1697
-0.324166651	-0.324166651	-0.324166651	-0.324166651	-0.324166651	-0.324166651	0.003579659	142269	superpathway of cholesterol biosynthesis	1010
-0.324760928	-0.324760928	-0.324760928	-0.324760928	-0.324760928	-0.324760928	0.003612592	576268	Pre-NOTCH Processing in Golgi	1643
-0.324886723	-3.401465535	-3.401465535	-0.324886723	-3.401465535	-2.17083401	4.153958475	105907	PERK regulated gene expression	337
-0.324920821	-0.324920821	-0.324920821	-0.324920821	-0.324920821	-0.324920821	0.003621494	187105	Regulation of IFNA signaling	1204
-0.324944426	-3.410836416	-3.410836416	-0.324944426	-0.324944426	-1.559301222	0.39916188	198790	EBV LMP1 signaling	1293
-0.32494451	-0.32494451	-0.32494451	-0.32494451	-0.32494451	-0.32494451	0.003622814	905992	Oncogene Induced Senescence	1939
-0.325889597	-3.384449869	-0.325889597	-0.325889597	2.732670675	-0.325889597	0.320100884	835394	tryptophan utilization II	1928
-0.326371568	-0.326371568	-0.326371568	-0.326371568	-0.326371568	-0.326371568	0.003703067	106380	Glucagon-type ligand receptors	618
-0.327239014	-0.327239014	-0.327239014	-0.327239014	-0.327239014	-0.327239014	0.00375254	198896	TP53 network	1395
-0.327302197	-0.327302197	-0.327302197	-0.327302197	-0.327302197	-0.327302197	0.003756164	82995	Glycosphingolipid biosynthesis - lacto and neolacto series	51
-0.327336536	-0.327336536	-0.327336536	-0.327336536	-0.327336536	-0.327336536	0.003758135	106344	FGFR ligand binding and activation	589
-0.328225359	-0.328225359	-0.328225359	-0.328225359	2.702479708	0.277915655	0.03136541	645293	Downregulation of TGF-beta receptor signaling	1686
-0.328601158	-0.328601158	-0.328601158	-0.328601158	-0.328601158	-0.328601158	0.003831294	106000	RNA Pol II CTD phosphorylation and interaction with CE	405
-0.328601158	-0.328601158	-0.328601158	-0.328601158	-0.328601158	-0.328601158	0.003831294	106558	RNA Pol II CTD phosphorylation and interaction with CE	754
-0.328824984	-0.328824984	-3.41493464	-0.328824984	-0.328824984	-0.946046915	0.039924697	576276	YAP1- and WWTR1 (TAZ)-stimulated gene expression	1651
-0.329218006	-0.329218006	-0.329218006	-0.329218006	-0.329218006	-0.329218006	0.003867389	149806	Phototransduction	1036
-0.329887747	2.691062321	-3.350837816	2.691062321	-3.350837816	-0.329887747	26.82381297	105926	Gap junction trafficking and regulation	347
-0.330333723	-0.330333723	-0.330333723	-0.330333723	-0.330333723	-0.330333723	0.003933368	83046	Homologous recombination	85
-0.330356779	-0.330356779	-0.330356779	-0.330356779	-0.330356779	-0.330356779	0.003934741	105861	Double-Strand Break Repair	305
-0.330542294	-0.330542294	-0.330542294	-0.330542294	-0.330542294	-0.330542294	0.003945801	106265	Purine metabolism	565
-0.33066933	-0.33066933	-0.33066933	-0.33066933	-0.33066933	-0.33066933	0.003953389	138072	Nephrin/Neph1 signaling in the kidney podocyte	981
-0.330827276	-0.330827276	-0.330827276	-0.330827276	-0.330827276	-0.330827276	0.00396284	138076	Cellular roles of Anthrax toxin	984
-0.331388549	-0.331388549	-0.331388549	-0.331388549	-0.331388549	-0.331388549	0.003996571	106243	Cooperation of Prefoldin and TriC/CCT in actin and tubulin folding	547
-0.331996234	-0.331996234	-0.331996234	-0.331996234	-0.331996234	-0.331996234	0.004033349	105777	Activation of the pre-replicative complex	245
-0.332139757	-0.332139757	-0.332139757	-0.332139757	-0.332139757	-0.332139757	0.004042075	105789	DNA strand elongation	256
-0.332602611	-0.332602611	-0.332602611	-0.332602611	-0.332602611	-0.332602611	0.004070317	187228	Nephrin interactions	1253
-0.332923	2.670441904	-0.332923	2.670441904	5.673806808	2.069768924	4.484648512	198804	Tamoxifen metabolism	1306
-0.333356715	2.663108137	2.663108137	-0.333356715	-0.333356715	0.865229226	0.262727314	530736	GRB2 events in ERBB2 signaling	1543
-0.334211047	2.627340103	-0.334211047	-0.334211047	2.627340103	0.850409413	0.257688474	82966	beta-Alanine metabolism	27
-0.334282649	-0.334282649	2.681347922	-0.334282649	-0.334282649	0.268843465	0.033481778	920958	Trans-sulfuration and one carbon metabolism	1984
-0.334464733	-0.334464733	-0.334464733	-0.334464733	-0.334464733	-0.334464733	0.004185542	105884	Global Genomic NER (GG-NER)	316
-0.334522629	-0.334522629	-3.319999012	-0.334522629	-0.334522629	-0.931617905	0.041575737	104488	Cysteine and methionine metabolism	173
-0.33458879	-0.33458879	-0.33458879	-0.33458879	-0.33458879	-0.33458879	0.00419331	905997	Signaling by Leptin	1944
-0.334953668	-0.334953668	2.688093874	-0.334953668	-0.334953668	0.269655841	0.03383634	198756	One Carbon Metabolism	1260
-0.335227958	-0.335227958	-0.335227958	-0.335227958	-0.335227958	-0.335227958	0.004233516	645265	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	1666
-0.335232247	-0.335232247	-0.335232247	-0.335232247	-0.335232247	-0.335232247	0.004233786	161040	CREB phosphorylation through the activation of CaMKII	1127
-0.335447585	-0.335447585	-0.335447585	-0.335447585	-0.335447585	-0.335447585	0.004247402	576259	Circadian Repression of Expression by REV-ERBA	1634
-0.336292849	-0.336292849	-0.336292849	-0.336292849	-0.336292849	-0.336292849	0.004301185	161037	Ras activation uopn Ca2+ infux through NMDA receptor	1124
-0.336328996	-0.336328996	-0.336328996	-0.336328996	-0.336328996	-0.336328996	0.004303498	138030	Canonical NF-kappaB pathway	943
-0.336665973	2.628247921	-3.301579867	-0.336665973	5.593161815	0.849299585	5.501029434	82974	Starch and sucrose metabolism	32
-0.337423192	-0.337423192	-0.337423192	-0.337423192	-0.337423192	-0.337423192	0.004373958	106430	mTOR signalling	660
-0.338240344	-0.338240344	-0.338240344	-0.338240344	-0.338240344	-0.338240344	0.004427179	82979	Amino sugar and nucleotide sugar metabolism	37
-0.339001207	-0.339001207	-0.339001207	-0.339001207	-0.339001207	-0.339001207	0.004477197	161059	Signal amplification	1143
-0.339040131	2.606573517	-0.339040131	2.606573517	-0.339040131	0.839205328	0.264784938	198900	Matrix Metalloproteinases	1399
-0.339060746	-0.339060746	-0.339060746	-0.339060746	-0.339060746	-0.339060746	0.00448113	576272	Signaling by NOTCH2	1647
-0.339439944	-0.339439944	-0.339439944	-0.339439944	-0.339439944	-0.339439944	0.004506244	366230	Voltage gated Potassium channels	1452
-0.339951165	-0.339951165	-0.339951165	-0.339951165	-0.339951165	-0.339951165	0.00454028	83120	Asthma	159
-0.33996733	-0.33996733	-0.33996733	-0.33996733	-0.33996733	-0.33996733	0.00454136	138059	S1P2 pathway	969
-0.340230088	-0.340230088	-0.340230088	-3.273248084	-0.340230088	-0.926833687	0.043860117	101142	Alanine, aspartate and glutamate metabolism	169
-0.340824649	-0.340824649	-0.340824649	-0.340824649	2.659392333	0.259218747	0.035884459	105703	Xenobiotics	205
-0.341755453	-0.341755453	-0.341755453	-0.341755453	-0.341755453	-0.341755453	0.004662054	198917	Eukaryotic Transcription Initiation	1415
-0.341960269	-0.341960269	-0.341960269	-0.341960269	-0.341960269	-0.341960269	0.00467604	198872	Serotonin Receptor 4/6/7 and NR3C Signaling	1371
-0.342318794	-0.342318794	-0.342318794	-0.342318794	-0.342318794	-0.342318794	0.004700605	138015	Regulation of cytoplasmic and nuclear SMAD2/3 signaling	929
-0.342356397	-0.342356397	-0.342356397	-0.342356397	-0.342356397	-0.342356397	0.004703187	105945	mRNA Capping	359
-0.342534057	-0.342534057	-0.342534057	-0.342534057	-0.342534057	-0.342534057	0.004715403	137936	IL12 signaling mediated by STAT4	857
-0.342537314	-0.342537314	-0.342537314	-0.342537314	-0.342537314	-0.342537314	0.004715627	730321	Synthesis of IP3 and IP4 in the cytosol	1807
-0.344071859	-3.180608203	-3.180608203	-3.180608203	-0.344071859	-2.045993665	3.80915663	194385	Fat digestion and absorption	1259
-0.34455589	-0.34455589	-0.34455589	-0.34455589	-0.34455589	-0.34455589	0.00485622	106461	Signalling to RAS	683
-0.344704127	-0.344704127	-0.344704127	-0.344704127	-0.344704127	-0.344704127	0.004866676	198861	Monoamine GPCRs	1361
-0.3448257	-0.3448257	-0.3448257	-0.3448257	-0.3448257	-0.3448257	0.004875264	138061	CD40/CD40L signaling	971
-0.344831802	-0.344831802	-0.344831802	-0.344831802	-3.269613837	-0.929788209	0.046230193	119522	Sema4D induced cell migration and growth-cone collapse	776
-0.345049236	-0.345049236	-0.345049236	-0.345049236	-0.345049236	-0.345049236	0.004891087	83030	Aminoacyl-tRNA biosynthesis	69
-0.345880643	-6.144382624	-0.345880643	-0.345880643	-0.345880643	-1.505581039	0.087939357	530751	Glycosphingolipid metabolism	1557
-0.346136762	-0.346136762	-0.346136762	-0.346136762	-0.346136762	-0.346136762	0.004968653	645259	Cellular response to hypoxia	1661
-0.346136762	-0.346136762	-0.346136762	-0.346136762	-0.346136762	-0.346136762	0.004968653	645260	Regulation of Hypoxia-inducible Factor (HIF) by Oxygen	1662
-0.34627292	-0.34627292	-0.34627292	-0.34627292	-0.34627292	-0.34627292	0.004978433	106342	EGFR downregulation	587
-0.346357972	-0.346357972	-0.346357972	-0.346357972	-0.346357972	-0.346357972	0.00498455	161004	Recycling pathway of L1	1097
-0.346459251	-0.346459251	-0.346459251	-0.346459251	-0.346459251	-0.346459251	0.004991842	106019	The role of Nef in HIV-1 replication and disease pathogenesis	421
-0.346590796	-0.346590796	-0.346590796	2.510711727	-0.346590796	0.224869709	0.036229718	645267	Latent infection of Homo sapiens with Mycobacterium tuberculosis	1668
-0.346590796	-0.346590796	-0.346590796	2.510711727	-0.346590796	0.224869709	0.036229718	645268	Phagosomal maturation (early endosomal stage)	1669
-0.346693675	-0.346693675	-3.226209249	-3.226209249	-0.346693675	-1.498499905	0.433733354	83004	Propanoate metabolism	56
-0.346774307	-0.346774307	-0.346774307	-0.346774307	-0.346774307	-0.346774307	0.00501458	645266	Downregulation of SMAD2/3:SMAD4 transcriptional activity	1667
-0.346776228	-0.346776228	-0.346776228	-0.346776228	-0.346776228	-0.346776228	0.005014719	161054	Tat-mediated HIV elongation arrest and recovery	1139
-0.346776228	-0.346776228	-0.346776228	-0.346776228	-0.346776228	-0.346776228	0.005014719	161055	Pausing and recovery of Tat-mediated HIV elongation	1140
-0.346933445	-0.346933445	-0.346933445	-0.346933445	-0.346933445	-0.346933445	0.005026097	106097	Glucagon signaling in metabolic regulation	471
-0.347542627	-0.347542627	-0.347542627	-0.347542627	-0.347542627	-0.347542627	0.005070379	82990	Ether lipid metabolism	46
-0.347643959	-0.347643959	-0.347643959	-0.347643959	-0.347643959	-0.347643959	0.005077775	106428	PKB-mediated events	659
-0.347657274	-3.209034012	2.513719465	-0.347657274	-0.347657274	-0.347657274	0.338957376	82949	Glycine, serine and threonine metabolism	19
-0.347729742	2.509540117	2.509540117	-0.347729742	-0.347729742	0.795178202	0.264797451	530735	SHC1 events in ERBB2 signaling	1542
-0.347950598	-0.347950598	-0.347950598	-0.347950598	-0.347950598	-0.347950598	0.005100209	137969	Signaling events mediated by PRL	887
-0.348049601	2.518915808	-3.215015009	-3.215015009	-0.348049601	-0.921442682	3.154001828	83021	Porphyrin and chlorophyll metabolism	65
-0.348336032	-0.348336032	-0.348336032	-0.348336032	-0.348336032	-0.348336032	0.005128519	106082	NEP/NS2 Interacts with the Cellular Export Machinery	463
-0.348425204	-0.348425204	-0.348425204	-0.348425204	-0.348425204	-0.348425204	0.005135087	106080	Export of Viral Ribonucleoproteins from Nucleus	461
-0.34853076	-0.34853076	-0.34853076	-0.34853076	-0.34853076	-0.34853076	0.00514287	198883	IL-9 Signaling Pathway	1382
-0.348648676	-0.348648676	-0.348648676	-0.348648676	-0.348648676	-0.348648676	0.005151576	583255	Nicotine addiction	1654
-0.348712329	-0.348712329	-0.348712329	2.522529573	-0.348712329	0.225536051	0.037299712	187095	Interleukin receptor SHC signaling	1194
-0.349154919	-0.349154919	-0.349154919	-0.349154919	-0.349154919	-0.349154919	0.005189085	105949	Formation of the Early Elongation Complex	361
-0.349154919	-0.349154919	-0.349154919	-0.349154919	-0.349154919	-0.349154919	0.005189085	106002	Formation of the HIV-1 Early Elongation Complex	407
-0.349314204	-0.349314204	-0.349314204	-0.349314204	-0.349314204	-0.349314204	0.005200933	119527	Signaling by Robo receptor	781
-0.349510309	-0.349510309	-0.349510309	-0.349510309	-0.349510309	-0.349510309	0.005215548	106203	Regulation of Glucokinase by Glucokinase Regulatory Protein	526
-0.35032784	-0.35032784	-0.35032784	-0.35032784	-0.35032784	-0.35032784	0.005276832	137971	Paxillin-independent events mediated by a4b1 and a4b7	889
-0.351041142	-0.351041142	-0.351041142	-0.351041142	-0.351041142	-0.351041142	0.005330772	119556	CTLA4 inhibitory signaling	808
-0.351390721	-0.351390721	-0.351390721	-0.351390721	-0.351390721	-0.351390721	0.005357368	83084	Circadian rhythm	123
-0.352219746	-0.352219746	-0.352219746	-0.352219746	-0.352219746	-0.352219746	0.005420864	198834	MAPK Cascade	1335
-0.352245692	-0.352245692	2.539755062	-0.352245692	-0.352245692	0.226154459	0.039099805	138041	EPHA forward signaling	952
-0.352433754	-0.352433754	-0.352433754	-0.352433754	-0.352433754	-0.352433754	0.005437352	83038	Basal transcription factors	77
-0.352904508	-0.352904508	-0.352904508	-0.352904508	-0.352904508	-0.352904508	0.005473764	137964	Regulation of p38-alpha and p38-beta	884
-0.353289442	-0.353289442	-0.353289442	-0.353289442	-0.353289442	-0.353289442	0.005503682	161043	Activation of Kainate Receptors upon glutamate binding	1129
-0.353949341	-0.353949341	-0.353949341	-0.353949341	-0.353949341	-0.353949341	0.005555275	137980	Reelin signaling pathway	897
-0.3539855	-0.3539855	-0.3539855	2.504193749	-0.3539855	0.21765035	0.039319666	138009	Plasma membrane estrogen receptor signaling	923
-0.354372521	-0.354372521	-0.354372521	-0.354372521	-0.354372521	-0.354372521	0.005588563	576260	RORA Activates Circadian Expression	1635
-0.355146981	-3.187260068	-3.187260068	-0.355146981	-3.187260068	-2.054414833	4.083840385	138000	IL23-mediated signaling events	915
-0.355848122	-0.355848122	-0.355848122	-0.355848122	-0.355848122	-0.355848122	0.00570589	161051	HIV elongation arrest and recovery	1136
-0.355848122	-0.355848122	-0.355848122	-0.355848122	-0.355848122	-0.355848122	0.00570589	161053	Pausing and recovery of HIV elongation	1138
-0.35638078	-0.35638078	-0.35638078	-0.35638078	-0.35638078	-0.35638078	0.005748723	105658	Activation of BH3-only proteins	183
-0.35698708	-0.35698708	-0.35698708	-0.35698708	-0.35698708	-0.35698708	0.00579779	82927	Citrate cycle (TCA cycle)	2
-0.357295551	-0.357295551	-0.357295551	-0.357295551	-0.357295551	-0.357295551	0.005822883	198762	TOR signaling	1266
-0.357301075	-0.357301075	-0.357301075	2.42758649	-0.357301075	0.199676438	0.039565076	672449	miRs in Muscle Cell Differentiation	1735
-0.35743745	-0.35743745	-0.35743745	-0.35743745	-0.35743745	-0.35743745	0.005834455	137972	Signaling events mediated by HDAC Class III	890
-0.358038944	-0.358038944	-0.358038944	-0.358038944	-0.358038944	-0.358038944	0.005883711	137941	Calcium signaling in the CD4+ TCR pathway	862
-0.358151069	2.445379803	-3.161681941	-0.358151069	2.445379803	0.202555106	2.425176348	83033	Drug metabolism - other enzymes	72
-0.358262507	-0.358262507	-0.358262507	-0.358262507	-0.358262507	-0.358262507	0.005902103	83039	DNA replication	78
-0.358466935	-0.358466935	-0.358466935	-0.358466935	-0.358466935	-0.358466935	0.005918961	106562	RNA Polymerase III Transcription Initiation	758
-0.358842536	-0.358842536	-0.358842536	-0.358842536	-0.358842536	-0.358842536	0.005950036	105980	tRNA Aminoacylation	387
-0.35885303	-0.35885303	-0.35885303	-0.35885303	-0.35885303	-0.35885303	0.005950906	920978	Physiological and Pathological Hypertrophy of the Heart	1992
-0.3591961	-0.3591961	-0.3591961	-0.3591961	-0.3591961	-0.3591961	0.005979406	106383	Olfactory Signaling Pathway	620
-0.359249113	-0.359249113	-0.359249113	-0.359249113	-0.359249113	-0.359249113	0.00598382	83088	Taste transduction	127
-0.360003806	-0.360003806	-0.360003806	-0.360003806	-0.360003806	-0.360003806	0.006046937	83125	Primary immunodeficiency	164
-0.361988544	-0.361988544	-0.361988544	-0.361988544	-0.361988544	-0.361988544	0.006215472	106553	RNA Polymerase I Transcription Initiation	749
-0.36248081	-0.36248081	-0.36248081	2.394027253	5.150535317	1.291424028	0.587268247	82959	Tyrosine metabolism	24
-0.362988156	-0.362988156	-0.362988156	-0.362988156	-0.362988156	-0.362988156	0.006301766	198863	Estrogen signaling pathway	1363
-0.363227857	-0.363227857	-0.363227857	-0.363227857	2.391628854	0.187743485	0.04163038	645292	TGF-beta receptor signaling activates SMADs	1685
-0.363246573	-0.363246573	-0.363246573	-0.363246573	-0.363246573	-0.363246573	0.00632423	137970	EGF receptor (ErbB1) signaling pathway	888
-0.363590292	-3.159363398	-8.750909608	-5.955136503	-3.159363398	-4.27767264	189.128232	833811	Syndecan interactions	1906
-0.363808199	-0.363808199	-0.363808199	2.381914057	-0.363808199	0.185336252	0.04172689	138044	Trk receptor signaling mediated by the MAPK pathway	954
-0.364179221	-0.364179221	-0.364179221	-0.364179221	-0.364179221	-0.364179221	0.006405836	160960	SHC-mediated cascade	1067
-0.364199337	-0.364199337	-0.364199337	-0.364199337	-0.364199337	-0.364199337	0.006407605	106468	CaM pathway	690
-0.364199337	-0.364199337	-0.364199337	-0.364199337	-0.364199337	-0.364199337	0.006407605	106469	Calmodulin induced events	691
-0.364377549	-0.364377549	-3.097892543	-0.364377549	-0.364377549	-0.911080548	0.054610077	101144	Prion diseases	171
-0.364394034	-0.364394034	-0.364394034	-0.364394034	-0.364394034	-0.364394034	0.006424751	138078	p38 signaling mediated by MAPKAP kinases	985
-0.364561672	-0.364561672	-0.364561672	-0.364561672	-0.364561672	-0.364561672	0.006439543	106548	Packaging Of Telomere Ends	745
-0.364624865	-0.364624865	-0.364624865	-0.364624865	-0.364624865	-0.364624865	0.006445126	907942	purine nucleotide salvage	1979
-0.365169991	-0.365169991	-0.365169991	-0.365169991	-0.365169991	-0.365169991	0.006493449	137988	IL2 signaling events mediated by STAT5	903
-0.366506227	-0.366506227	-3.120121755	-3.120121755	-0.366506227	-1.467952438	0.479277626	138054	Nectin adhesion pathway	964
-0.366922014	-0.366922014	-3.115401519	-3.115401519	-3.115401519	-2.016009717	4.070892361	119533	Adherens junctions interactions	786
-0.367796193	-0.367796193	-0.367796193	-0.367796193	-0.367796193	-0.367796193	0.006730327	106036	GPVI-mediated activation cascade	431
-0.367997488	-0.367997488	-0.367997488	-0.367997488	-0.367997488	-0.367997488	0.006748764	106363	Amine ligand-binding receptors	605
-0.368100341	-0.368100341	-0.368100341	-0.368100341	2.338519814	0.17322369	0.042934453	170720	Carbohydrate digestion and absorption	1174
-0.368982356	-0.368982356	-0.368982356	-0.368982356	-0.368982356	-0.368982356	0.006839557	105941	RNA Polymerase II Transcription Pre-Initiation And Promoter Opening	355
-0.368982356	-0.368982356	-0.368982356	-0.368982356	-0.368982356	-0.368982356	0.006839557	105942	RNA Polymerase II Transcription Initiation And Promoter Clearance	356
-0.368982356	-0.368982356	-0.368982356	-0.368982356	-0.368982356	-0.368982356	0.006839557	105943	RNA Polymerase II Transcription Initiation	357
-0.368982356	-0.368982356	-0.368982356	-0.368982356	-0.368982356	-0.368982356	0.006839557	105944	RNA Polymerase II Promoter Escape	358
-0.368982356	-0.368982356	-0.368982356	-0.368982356	-0.368982356	-0.368982356	0.006839557	105998	HIV Transcription Initiation	403
-0.368982356	-0.368982356	-0.368982356	-0.368982356	-0.368982356	-0.368982356	0.006839557	105999	RNA Polymerase II HIV Promoter Escape	404
-0.36923487	-0.36923487	-0.36923487	-0.36923487	-0.36923487	-0.36923487	0.006862993	198851	Monoamine Transport	1351
-0.369241588	-0.369241588	-0.369241588	2.374009435	-0.369241588	0.179408617	0.044129081	198772	Angiogenesis	1275
-0.369274587	-0.369274587	-3.102617204	-0.369274587	-3.102617204	-1.462611634	0.484735311	187180	GABA B receptor activation	1215
-0.369274587	-0.369274587	-3.102617204	-0.369274587	-3.102617204	-1.462611634	0.484735311	187181	Activation of GABAB receptors	1216
-0.369380601	-0.369380601	-0.369380601	-0.369380601	-0.369380601	-0.369380601	0.006876547	106417	Generation of second messenger molecules	649
-0.369399079	-3.092576959	-0.369399079	-3.092576959	-0.369399079	-1.458670231	0.482090372	106518	Neurotransmitter Release Cycle	725
-0.370054576	-0.370054576	-3.045792651	-0.370054576	-0.370054576	-0.905202191	0.057116745	82998	Pyruvate metabolism	54
-0.370500434	-0.370500434	-0.370500434	-0.370500434	-0.370500434	-0.370500434	0.006981417	198801	Ovarian Infertility Genes	1303
-0.370758315	-0.370758315	-0.370758315	-0.370758315	-0.370758315	-0.370758315	0.007005748	672455	FSH signaling pathway	1741
-0.370962312	-0.370962312	-0.370962312	2.37792477	2.37792477	0.728592521	0.288659323	198778	Fluoropyrimidine Activity	1281
-0.371125167	-0.371125167	-0.371125167	-0.371125167	-0.371125167	-0.371125167	0.007040476	105963	Transport of the SLBP independent Mature mRNA	371
-0.371178314	-0.371178314	-0.371178314	-0.371178314	-0.371178314	-0.371178314	0.007045519	137959	BARD1 signaling events	879
-0.371214178	-0.371214178	-0.371214178	-0.371214178	-0.371214178	-0.371214178	0.007048923	137920	TRAIL signaling pathway	841
-0.371447476	-0.371447476	-0.371447476	-0.371447476	-0.371447476	-0.371447476	0.007071101	198882	EPO Receptor Signaling	1381
-0.371690383	-0.371690383	-0.371690383	-0.371690383	-3.102699806	-0.917892267	0.059219543	119520	Sema4D in semaphorin signaling	774
-0.371788524	-0.371788524	-0.371788524	-0.371788524	-0.371788524	-0.371788524	0.007103623	106114	Triglyceride Biosynthesis	480
-0.37206262	-0.37206262	-0.37206262	-0.37206262	-0.37206262	-0.37206262	0.007129847	106007	Rev-mediated nuclear export of HIV RNA	411
-0.372281998	-0.372281998	-0.372281998	-0.372281998	-0.372281998	-0.372281998	0.007150891	161006	Signal transduction by L1	1099
-0.37236772	-0.37236772	-0.37236772	-0.37236772	-0.37236772	-0.37236772	0.007159128	138032	Canonical Wnt signaling pathway	945
-0.373478603	-0.373478603	-0.373478603	-0.373478603	-0.373478603	-0.373478603	0.007266556	138011	CXCR3-mediated signaling events	925
-0.373613394	-0.373613394	-0.373613394	-3.060513023	-0.373613394	-0.91099332	0.059632632	138039	Retinoic acid receptors-mediated signaling	950
-0.373648968	-3.077331807	-5.781014646	5.033716709	-5.781014646	-1.995858672	193.4349845	169349	Validated transcriptional targets of AP1 family members Fra1 and Fra2	1165
-0.373754503	-0.373754503	2.324833968	-0.373754503	-0.373754503	0.165963191	0.045366751	187191	Iron uptake and transport	1223
-0.374234223	-0.374234223	-3.003206634	-0.374234223	2.254738188	-0.374234223	0.354904769	198912	Prostaglandin Synthesis and Regulation	1410
-0.374716108	-0.374716108	-0.374716108	-0.374716108	-0.374716108	-0.374716108	0.007387744	105962	Transport of the SLBP Dependant Mature mRNA	370
-0.375337351	-0.375337351	-0.375337351	-0.375337351	-0.375337351	-0.375337351	0.007449188	106497	Ca-dependent events	709
-0.376188287	-0.376188287	-0.376188287	-0.376188287	-0.376188287	-0.376188287	0.007534013	366163	Antigen Presentation: Folding, assembly and peptide loading of class I MHC	1440
-0.376264635	-0.376264635	-0.376264635	-0.376264635	-0.376264635	-0.376264635	0.007541661	82994	Sphingolipid metabolism	50
-0.376790479	-0.376790479	-0.376790479	-0.376790479	-0.376790479	-0.376790479	0.007594507	137992	IGF1 pathway	907
-0.377079934	-0.377079934	-0.377079934	-0.377079934	-0.377079934	-0.377079934	0.007623723	833795	Inactivation, recovery and regulation of the phototransduction cascade	1893
-0.37766462	-0.37766462	-0.37766462	-0.37766462	-0.37766462	-0.37766462	0.007683012	106073	Transport of Ribonucleoproteins into the Host Nucleus	456
-0.377743223	-0.377743223	-0.377743223	-0.377743223	-0.377743223	-0.377743223	0.007691011	106015	Nuclear import of Rev protein	418
-0.378180528	-0.378180528	-0.378180528	-0.378180528	-0.378180528	-0.378180528	0.007735632	83044	Nucleotide excision repair	83
-0.378710836	-0.378710836	-0.378710836	-0.378710836	-0.378710836	-0.378710836	0.007790022	142277	purine nucleotides de novo biosynthesis	1011
